doi,normed,Notes,title,abstract_keywords,recipe_keywords,year,Si,Ge,F,Na,Al,H2O,OH,precursors,acid,sda1,sda2,sda3,solvent,cryst_temp,cryst_time,osda1,osda2,osda3,product1,product2,product3,training
10.1007/s10934-018-0606-3,yes,,,,,2019.0,0.02681684097613302,0.0,0.0,0.0195762939125771,0.00134084204880665,0.9385894341646555,0.009117725931885225,"sodium aluminate, NaOH, NaBr, silica",0.0,0.004558862965942613,0.0,0.0,0.0,165.0,288.0,"1,5-bis (methylpyrrolidinium) pentane",0,0,IM-5,analcime,,False
10.1007/s10934-018-0606-3,yes,,,,,2019.0,0.02681684097613302,0.0,0.0,0.0195762939125771,0.00134084204880665,0.9385894341646555,0.009117725931885225,"sodium aluminate, NaOH, NaBr, silica",0.0,0.004558862965942613,0.0,0.0,0.0,165.0,336.0,"1,5-bis (methylpyrrolidinium) pentane",0,0,IM-5,,,False
10.1007/s10934-018-0606-3,yes,,,,,2019.0,0.02681684097613302,0.0,0.0,0.0195762939125771,0.00134084204880665,0.9385894341646555,0.009117725931885225,"sodium aluminate, NaOH, NaBr, silica",0.0,0.004558862965942613,0.0,0.0,0.0,165.0,384.0,"1,5-bis (methylpyrrolidinium) pentane",0,0,IM-5,,,False
10.1007/s10934-018-0606-3,yes,,,,,2019.0,0.02681684097613302,0.0,0.0,0.0195762939125771,0.00134084204880665,0.9385894341646555,0.009117725931885225,"sodium aluminate, NaOH, NaBr, silica",0.0,0.004558862965942613,0.0,0.0,0.0,160.0,144.0,"1,5-bis (methylpyrrolidinium) pentane",0,0,analcime,,,False
10.1007/s10934-018-0606-3,yes,,,,,2019.0,0.02681684097613302,0.0,0.0,0.0195762939125771,0.00134084204880665,0.9385894341646555,0.009117725931885225,"sodium aluminate, NaOH, NaBr, silica",0.0,0.004558862965942613,0.0,0.0,0.0,160.0,192.0,"1,5-bis (methylpyrrolidinium) pentane",0,0,IM-5,analcime,,False
10.1007/s10934-018-0606-3,yes,,,,,2019.0,0.02681684097613302,0.0,0.0,0.0195762939125771,0.00134084204880665,0.9385894341646555,0.009117725931885225,"sodium aluminate, NaOH, NaBr, silica",0.0,0.004558862965942613,0.0,0.0,0.0,160.0,240.0,"1,5-bis (methylpyrrolidinium) pentane",0,0,IM-5,analcime,,False
10.1007/s10934-018-0606-3,yes,,,,,2019.0,0.02681684097613302,0.0,0.0,0.0195762939125771,0.00134084204880665,0.9385894341646555,0.009117725931885225,"sodium aluminate, NaOH, NaBr, silica",0.0,0.004558862965942613,0.0,0.0,0.0,160.0,288.0,"1,5-bis (methylpyrrolidinium) pentane",0,0,IM-5,analcime,,False
10.1007/s10934-018-0606-3,yes,,,,,2019.0,0.02681684097613302,0.0,0.0,0.0195762939125771,0.00134084204880665,0.9385894341646555,0.009117725931885225,"sodium aluminate, NaOH, NaBr, silica",0.0,0.004558862965942613,0.0,0.0,0.0,160.0,336.0,"1,5-bis (methylpyrrolidinium) pentane",0,0,IM-5,,,False
10.1007/s10934-018-0606-3,yes,,,,,2019.0,0.02681684097613302,0.0,0.0,0.0195762939125771,0.00134084204880665,0.9385894341646555,0.009117725931885225,"sodium aluminate, NaOH, NaBr, silica",0.0,0.004558862965942613,0.0,0.0,0.0,160.0,384.0,"1,5-bis (methylpyrrolidinium) pentane",0,0,IM-5,,,False
10.1007/s10934-018-0606-3,yes,,,,,2019.0,0.02681684097613302,0.0,0.0,0.0195762939125771,0.00134084204880665,0.9385894341646555,0.009117725931885225,"sodium aluminate, NaOH, NaBr, silica",0.0,0.004558862965942613,0.0,0.0,0.0,160.0,144.0,"1,5-bis (methylpyrrolidinium) pentane",0,0,IM-5,analcime,,False
10.1007/s10934-018-0606-3,yes,,,,,2019.0,0.02681684097613302,0.0,0.0,0.0195762939125771,0.00134084204880665,0.9385894341646555,0.009117725931885225,"sodium aluminate, NaOH, NaBr, silica",0.0,0.004558862965942613,0.0,0.0,0.0,160.0,192.0,"1,5-bis (methylpyrrolidinium) pentane",0,0,IM-5,analcime,,False
10.1007/s10934-018-0606-3,yes,,,,,2019.0,0.02681684097613302,0.0,0.0,0.0195762939125771,0.00134084204880665,0.9385894341646555,0.009117725931885225,"sodium aluminate, NaOH, NaBr, silica",0.0,0.004558862965942613,0.0,0.0,0.0,160.0,240.0,"1,5-bis (methylpyrrolidinium) pentane",0,0,IM-5,,,False
10.1007/s10934-018-0606-3,yes,,,,,2019.0,0.02681684097613302,0.0,0.0,0.0195762939125771,0.00134084204880665,0.9385894341646555,0.009117725931885225,"sodium aluminate, NaOH, NaBr, silica",0.0,0.004558862965942613,0.0,0.0,0.0,160.0,288.0,"1,5-bis (methylpyrrolidinium) pentane",0,0,IM-5,,,False
10.1007/s10934-018-0606-3,yes,,,,,2019.0,0.02681684097613302,0.0,0.0,0.0195762939125771,0.00134084204880665,0.9385894341646555,0.009117725931885225,"sodium aluminate, NaOH, NaBr, silica",0.0,0.004558862965942613,0.0,0.0,0.0,160.0,336.0,"1,5-bis (methylpyrrolidinium) pentane",0,0,IM-5,,,False
10.1007/s10934-018-0606-3,yes,,,,,2019.0,0.02681684097613302,0.0,0.0,0.0195762939125771,0.00134084204880665,0.9385894341646555,0.009117725931885225,"sodium aluminate, NaOH, NaBr, silica",0.0,0.004558862965942613,0.0,0.0,0.0,160.0,144.0,"1,5-bis (methylpyrrolidinium) pentane",0,0,IM-5,analcime,,False
10.1007/s10934-018-0606-3,yes,,,,,2019.0,0.02681684097613302,0.0,0.0,0.0195762939125771,0.00134084204880665,0.9385894341646555,0.009117725931885225,"sodium aluminate, NaOH, NaBr, silica",0.0,0.004558862965942613,0.0,0.0,0.0,160.0,168.0,"1,5-bis (methylpyrrolidinium) pentane",0,0,IM-5,,,False
10.1007/s10934-018-0606-3,yes,,,,,2019.0,0.02681684097613302,0.0,0.0,0.0195762939125771,0.00134084204880665,0.9385894341646555,0.009117725931885225,"sodium aluminate, NaOH, NaBr, silica",0.0,0.004558862965942613,0.0,0.0,0.0,160.0,192.0,"1,5-bis (methylpyrrolidinium) pentane",0,0,IM-5,,,False
10.1007/s10934-018-0606-3,yes,,,,,2019.0,0.02681684097613302,0.0,0.0,0.0195762939125771,0.00134084204880665,0.9385894341646555,0.009117725931885225,"sodium aluminate, NaOH, NaBr, silica",0.0,0.004558862965942613,0.0,0.0,0.0,160.0,216.0,"1,5-bis (methylpyrrolidinium) pentane",0,0,IM-5,,,False
10.1007/s10934-018-0606-3,yes,,,,,2019.0,0.02681684097613302,0.0,0.0,0.0195762939125771,0.00134084204880665,0.9385894341646555,0.009117725931885225,"sodium aluminate, NaOH, NaBr, silica",0.0,0.004558862965942613,0.0,0.0,0.0,160.0,240.0,"1,5-bis (methylpyrrolidinium) pentane",0,0,IM-5,,,False
10.1007/s10934-018-0606-3,yes,,,,,2019.0,0.02681684097613302,0.0,0.0,0.0195762939125771,0.00134084204880665,0.9385894341646555,0.009117725931885225,"sodium aluminate, NaOH, NaBr, silica",0.0,0.004558862965942613,0.0,0.0,0.0,160.0,288.0,"1,5-bis (methylpyrrolidinium) pentane",0,0,IM-5,,,False
10.1007/s10934-018-0606-3,yes,,,,,2019.0,0.02681684097613302,0.0,0.0,0.0195762939125771,0.00134084204880665,0.9385894341646555,0.009117725931885225,"sodium aluminate, NaOH, NaBr, silica",0.0,0.004558862965942613,0.0,0.0,0.0,160.0,336.0,"1,5-bis (methylpyrrolidinium) pentane",0,0,IM-5,,,False
10.1007/s11051-017-3772-3,yes,,Synthesis of SAPO-56 with controlled crystal size,"['nitrogen bet surface areas', 'diluted gel compositions promoted', 'relative narrow size distribution']","['aqueous solution ), versal', 'using 2 degc min', 'synthesized using gels']",2017.0,0.01298701298701299,0.0,0.0,0.0,0.03463203463203463,0.8658008658008658,0.0,"orthophosphoric acid, cab-o-sil EH5a, pseudoboehmite",0.0,0.04329004329004329,0.0,0.0,0.0,220.0,48.0,"N,N,N′,N′-tetra-methyl-hexane-1,6-diamine",0,0,SAPO-56,0,0,False
10.1007/s11051-017-3772-3,yes,,,,,2017.0,0.01298701298701299,0.0,0.0,0.0,0.03463203463203463,0.8658008658008658,0.0,"orthophosphoric acid, cab-o-sil EH5a, pseudoboehmite",0.0,0.04329004329004329,0.0,0.0,0.0,210.0,48.0,"N,N,N′,N′-tetra-methyl-hexane-1,6-diamine",0,0,SAPO-56,0,0,False
10.1007/s11051-017-3772-3,yes,,,,,2017.0,0.002909796314258002,0.0,0.0,0.0,0.007759456838021339,0.9699321047526673,0.0,"orthophosphoric acid, cab-o-sil EH5a, pseudoboehmite",0.0,0.009699321047526674,0.0,0.0,0.0,210.0,48.0,"N,N,N′,N′-tetra-methyl-hexane-1,6-diamine",0,0,SAPO-56,0,0,False
10.1007/s11051-017-3772-3,yes,,,,,2017.0,0.001959503592423253,0.0,0.0,0.0,0.005225342913128675,0.9797517962116263,0.0,"orthophosphoric acid, cab-o-sil EH5a, pseudoboehmite, ethylene glycol",0.0,0.006531678641410843,0.0,0.0,1.632892996521938e-05,210.0,48.0,"N,N,N′,N′-tetra-methyl-hexane-1,6-diamine",0,0,SAPO-56,0,0,False
10.1007/s11051-017-3772-3,yes,,,,,2017.0,0.002898550724637681,0.0,0.0,0.0,0.007729468599033817,0.9661835748792271,0.0,"orthophosphoric acid, cab-o-sil EH5a, pseudoboehmite, Brij-56",0.0,0.009661835748792272,0.0,0.0,4.830684507994783e-05,210.0,24.0,"N,N,N′,N′-tetra-methyl-hexane-1,6-diamine",0,0,SAPO-56,0,0,False
10.1007/s11051-017-3772-3,yes,,,,,2017.0,0.002909796314258002,0.0,0.0,0.0,0.003879728419010669,0.9699321047526672,0.0,"orthophosphoric acid, cab-o-sil EH5a, aluminum-tri-sec-butoxide, Brij-56",0.0,0.009699321047526672,0.0,0.0,4.849425343096844e-05,210.0,24.0,"N,N,N′,N′-tetra-methyl-hexane-1,6-diamine",0,0,SAPO-56,0,0,False
10.1007/s11051-017-3772-3,yes,,,,,2017.0,0.002909796314258002,0.0,0.0,0.0,0.003879728419010669,0.9699321047526672,0.0,"orthophosphoric acid, cab-o-sil EH5a, aluminum isopropoxide, Brij-56",0.0,0.009699321047526672,0.0,0.0,4.849425343096844e-05,210.0,24.0,"N,N,N′,N′-tetra-methyl-hexane-1,6-diamine",0,0,SAPO-56,0,0,False
10.1007/s11051-017-3772-3,yes,,,,,2017.0,0.002909796314258002,0.0,0.0,0.0,0.00387972841901067,0.9699321047526673,0.0,"orthophosphoric acid, cab-o-sil EH5a, aluminum-tri-sec-butoxide",0.0,0.009699321047526674,0.0,0.0,0.0,210.0,24.0,"N,N,N′,N′-tetra-methyl-hexane-1,6-diamine",0,0,SAPO-56,0,0,False
10.1007/s11051-017-3772-3,yes,,,,,2017.0,0.002898550724637681,0.0,0.0,0.0,0.007729468599033817,0.966183574879227,0.0,"orthophosphoric acid, cab-o-sil EH5a, pseudoboehmite",0.0,0.00966183574879227,0.0,0.0,0.0,200.0,24.0,"N,N,N′,N′-tetra-methyl-hexane-1,6-diamine",0,0,SAPO-56,0,0,False
10.1007/s11144-018-1465-2,yes,,Insights into the effects of modifying factors on the solvent-free synthesis of FeAPO-5 catalysts towards phenol hydroxylation,"['vis diffuse reflectance spectroscopy', 'relatively pure resultant products', 'framework iron species exhibits']","['conventional hydrothermal method according', 'aladdin reagent ), dipropylamine', 'china ), phosphoric acid']",2018.0,0.0,0.0,0.0,0.0,0.3671071953010278,0.0,0.0,"H3PO4, pseudo-boehmite, H2O2, ferric nitrate",0.0,0.03671071953010279,0.2797356828193833,0.0,0.03541076487252125,200.0,36.0,tetraethylammonium,dipropylamine,0,AFI,CHA,dense,False
10.1007/s11144-018-1465-2,yes,,,,,2018.0,0.0,0.0,0.0,0.0,0.3671071953010278,0.0,0.0,"H3PO4, pseudo-boehmite, H2O2, ferric chloride",0.0,0.03671071953010279,0.2797356828193833,0.0,0.03541076487252125,200.0,36.0,tetraethylammonium,dipropylamine,0,AFI,CHA,dense,False
10.1007/s11144-018-1465-2,yes,,,,,2018.0,0.0,0.0,0.0,0.0,0.3671071953010278,0.0,0.0,"H3PO4, pseudo-boehmite, H2O2, ammonium ferric citrate",0.0,0.03671071953010279,0.2797356828193833,0.0,0.03541076487252125,200.0,36.0,tetraethylammonium,dipropylamine,0,AFI,CHA,dense,False
10.1007/s11144-018-1465-2,yes,,,,,2018.0,0.0,0.0,0.0,0.0,0.3671071953010278,0.0,0.0,"H3PO4, pseudo-boehmite, H2O2, ferric citrate",0.0,0.03671071953010279,0.2797356828193833,0.0,0.03541076487252125,200.0,36.0,tetraethylammonium,dipropylamine,0,AFI,,,False
10.1007/s11144-018-1465-2,yes,,,,,2018.0,0.0,0.0,0.0,0.0,0.3671071953010278,0.0,0.0,"H3PO4, pseudo-boehmite, H2O2, ferric citrate",0.0,0.03671071953010279,0.2797356828193833,0.0,0.03541076487252125,200.0,36.0,tetraethylammonium,dipropylamine,0,AFI,CHA,cristobalite,False
10.1007/s11144-018-1465-2,yes,,,,,2018.0,0.0,0.0,0.0,0.0,0.3671071953010278,0.0,0.0,"H3PO4, pseudo-boehmite, H2O2, ferric citrate",0.0,0.03671071953010279,0.2797356828193833,0.0,0.03541076487252125,200.0,36.0,tetraethylammonium,dipropylamine,0,AFI,,,False
10.1007/s11144-018-1465-2,yes,,,,,2018.0,0.0,0.0,0.0,0.0,0.3671071953010278,0.0,0.0,"H3PO4, pseudo-boehmite, H2O2, ferric citrate",0.0,0.03671071953010279,0.2797356828193833,0.0,0.03541076487252125,200.0,36.0,tetraethylammonium,dipropylamine,0,AFI,CHA,dense,False
10.1007/s11144-018-1465-2,yes,,,,,2018.0,0.0,0.0,0.0,0.0,0.3671071953010278,0.0,0.0,"H3PO4, pseudo-boehmite, H2O2, ferric citrate",0.0,0.03671071953010279,0.2797356828193833,0.0,0.03541076487252125,200.0,36.0,tetraethylammonium,dipropylamine,0,AFI,CHA,,False
10.1007/s11144-018-1465-2,yes,,,,,2018.0,0.0,0.0,0.0,0.0,0.3671071953010278,0.0,0.0,"H3PO4, pseudo-boehmite, H2O2, ferric citrate",0.0,0.03671071953010279,0.2797356828193833,0.0,0.03541076487252125,200.0,36.0,tetraethylammonium,dipropylamine,0,AFI,CHA,dense,False
10.1007/s11144-018-1465-2,yes,,,,,2018.0,0.0,0.0,0.0,0.0,0.3671071953010278,0.0,0.0,"H3PO4, pseudo-boehmite, H2O2, ferric citrate",0.0,0.03671071953010279,0.2797356828193833,0.0,0.03541076487252125,200.0,36.0,tetraethylammonium,dipropylamine,0,AFI,CHA,,False
10.1007/s11144-018-1465-2,yes,,,,,2018.0,0.0,0.0,0.0,0.0,0.3671071953010278,0.0,0.0,"H3PO4, pseudo-boehmite, H2O2, ferric citrate",0.0,0.03671071953010279,0.2797356828193833,0.0,0.03541076487252125,200.0,36.0,tetraethylammonium,dipropylamine,0,AFI,CHA,,False
10.1007/s11144-018-1465-2,yes,,,,,2018.0,0.0,0.0,0.0,0.0,0.3671071953010278,0.0,0.0,"H3PO4, pseudo-boehmite, H2O2, ferric citrate",0.0,0.03671071953010279,0.2797356828193833,0.0,0.03541076487252125,200.0,36.0,tetraethylammonium,dipropylamine,,AFI,dense,,False
10.1007/s11144-018-1465-2,yes,,,,,2018.0,0.0,0.0,0.0,0.0,0.3671071953010278,0.0,0.0,"H3PO4, pseudo-boehmite, H2O2, ferric citrate",0.0,0.03671071953010279,0.2797356828193833,0.0,0.03541076487252125,200.0,36.0,tetraethylammonium,dipropylamine,,AFI,CHA,,False
10.1007/s11144-018-1465-2,yes,,,,,2018.0,0.0,0.0,0.0,0.0,0.3671071953010278,0.0,0.0,"H3PO4, pseudo-boehmite, H2O2, ferric citrate",0.0,0.03671071953010279,0.2797356828193833,0.0,0.03541076487252125,200.0,36.0,tetraethylammonium,dipropylamine,,AFI,,,False
10.1016/j.apcatb.2017.05.082,yes,,Cage-based small-pore catalysts for NH3-SCR prepared by combining bulky organic structure directing agents with modified zeolites as reagents,"['nitrogen oxide using ammonia', 'synthetic cation exchange', 'sized primary crystallites']","['high pressure hg lamp', 'commercially available fau zeolite', 'organic molecules occluded within']",2017.0,0.1477825232388018,0.0,0.0,0.0,0.02463534662390826,0.7389126161940088,0.05911300929552071,"Ludox, Al(OH)3",0.0,0.02955650464776036,0.0,0.0,0.0,135.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",0,0,amorphous,0,0,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.1435399830622821,0.0,0.0,0.0287079966124564,0.0239281151764824,0.7176999153114101,0.0574159932249128,"Ludox, Al(OH)3",0.0,0.0287079966124564,0.0,0.0,0.0,135.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",0,0,amorphous,0,0,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.1435399830622821,0.0,0.0,0.0,0.0239281151764824,0.7176999153114101,0.0574159932249128,"Ludox, Al(OH)3",0.0,0.0287079966124564,0.0,0.0,0.0,135.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",0,0,amorphous,0,0,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.1477825232388018,0.0,0.0,0.0,0.02463534662390826,0.7389126161940088,0.05911300929552071,"Aerosil, Al(OH)3",0.0,0.02955650464776036,0.0,0.0,0.0,135.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",0,0,amorphous,0,0,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.145630361017665,0.0,0.0,0.0145630361017665,0.02427658118164475,0.7281518050883249,0.058252144407066,"Aerosil, Al(OH)3",0.0,0.029126072203533,0.0,0.0,0.0,135.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",0,0,amorphous,0,0,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.145630361017665,0.0,0.0,0.0,0.02427658118164475,0.7281518050883249,0.058252144407066,"Aerosil, Al(OH)3",0.0,0.029126072203533,0.0,0.0,0.0,135.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",0,0,amorphous,0,0,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.1492537313432835,0.0,0.0,0.0,0.01492537313432836,0.746268656716418,0.05970149253731345,"Ludox, Al(OH)3",0.0,0.02985074626865672,0.0,0.0,0.0,135.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",0,0,amorphous,0,0,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.1449275362318841,0.0,0.0,0.02898550724637681,0.01449275362318841,0.7246376811594203,0.05797101449275362,"Ludox, Al(OH)3",0.0,0.02898550724637681,0.0,0.0,0.0,135.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",0,0,amorphous,0,0,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.1449275362318841,0.0,0.0,0.0,0.01449275362318841,0.7246376811594203,0.05797101449275362,"Ludox, Al(OH)3",0.0,0.02898550724637681,0.0,0.0,0.0,135.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",0,0,amorphous,0,0,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.1492537313432835,0.0,0.0,0.0,0.01492537313432836,0.746268656716418,0.05970149253731345,"Aerosil, Al(OH)3",0.0,0.02985074626865672,0.0,0.0,0.0,135.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",0,0,amorphous,0,0,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.1470588235294118,0.0,0.0,0.01470588235294118,0.01470588235294118,0.7352941176470589,0.05882352941176471,"Aerosil, Al(OH)3",0.0,0.02941176470588235,0.0,0.0,0.0,135.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",,,amorphous,,,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.1470588235294118,0.0,0.0,0.0,0.01470588235294118,0.7352941176470589,0.05882352941176471,"Aerosil, Al(OH)3",0.0,0.02941176470588235,0.0,0.0,0.0,135.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",,,amorphous,,,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.1499992500037499,0.0,0.0,0.0,0.01000494997525012,0.7499962500187498,0.05999970000149999,"Ludox, Al(OH)3",0.0,0.02999985000075,0.0,0.0,0.0,135.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",,,amorphous,,,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.145630361017665,0.0,0.0,0.029126072203533,0.009713545079878257,0.7281518050883249,0.058252144407066,"Ludox, Al(OH)3",0.0,0.029126072203533,0.0,0.0,0.0,135.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",,,amorphous,,,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.145630361017665,0.0,0.0,0.0,0.009713545079878257,0.7281518050883249,0.058252144407066,"Ludox, Al(OH)3",0.0,0.029126072203533,0.0,0.0,0.0,135.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",,,amorphous,,,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.1499992500037499,0.0,0.0,0.0,0.01000494997525012,0.7499962500187498,0.05999970000149999,"Aerosil, Al(OH)3",0.0,0.02999985000075,0.0,0.0,0.0,135.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",,,amorphous,,,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.1477825232388018,0.0,0.0,0.01477825232388018,0.009857094300028079,0.7389126161940088,0.05911300929552071,"Aerosil, Al(OH)3",0.0,0.02955650464776036,0.0,0.0,0.0,135.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",,,amorphous,,,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.1477825232388018,0.0,0.0,0.0,0.009857094300028079,0.7389126161940088,0.05911300929552071,"Aerosil, Al(OH)3",0.0,0.02955650464776036,0.0,0.0,0.0,135.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",,,amorphous,,,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.1477825232388018,0.0,0.0,0.0,0.02463534662390826,0.7389126161940088,0.05911300929552071,"Ludox, Al(OH)3",0.0,0.02955650464776036,0.0,0.0,0.0,175.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",,,amorphous,,,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.1435399830622821,0.0,0.0,0.0287079966124564,0.0239281151764824,0.7176999153114101,0.0574159932249128,"Ludox, Al(OH)3",0.0,0.0287079966124564,0.0,0.0,0.0,175.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",,,amorphous,,,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.1435399830622821,0.0,0.0,0.0,0.0239281151764824,0.7176999153114101,0.0574159932249128,"Ludox, Al(OH)3",0.0,0.0287079966124564,0.0,0.0,0.0,175.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",,,amorphous,,,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.1477825232388018,0.0,0.0,0.0,0.02463534662390826,0.7389126161940088,0.05911300929552071,"Aerosil, Al(OH)3",0.0,0.02955650464776036,0.0,0.0,0.0,175.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",,,amorphous,,,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.145630361017665,0.0,0.0,0.0145630361017665,0.02427658118164475,0.7281518050883249,0.058252144407066,"Aerosil, Al(OH)3",0.0,0.029126072203533,0.0,0.0,0.0,175.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",,,amorphous,,,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.145630361017665,0.0,0.0,0.0,0.02427658118164475,0.7281518050883249,0.058252144407066,"Aerosil, Al(OH)3",0.0,0.029126072203533,0.0,0.0,0.0,175.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",,,amorphous,,,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.1492537313432835,0.0,0.0,0.0,0.01492537313432836,0.746268656716418,0.05970149253731345,"Ludox, Al(OH)3",0.0,0.02985074626865672,0.0,0.0,0.0,175.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",,,amorphous,,,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.1449275362318841,0.0,0.0,0.02898550724637681,0.01449275362318841,0.7246376811594203,0.05797101449275362,"Ludox, Al(OH)3",0.0,0.02898550724637681,0.0,0.0,0.0,175.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",,,amorphous,,,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.1449275362318841,0.0,0.0,0.0,0.01449275362318841,0.7246376811594203,0.05797101449275362,"Ludox, Al(OH)3",0.0,0.02898550724637681,0.0,0.0,0.0,175.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",,,amorphous,,,False
10.1016/j.apcatb.2017.05.082,yes,,,,,2017.0,0.1492537313432835,0.0,0.0,0.0,0.01492537313432836,0.746268656716418,0.05970149253731345,"Aerosil, Al(OH)3",0.0,0.02985074626865672,0.0,0.0,0.0,175.0,240.0,"4,4,10,10-tetraethyl-1,14-dimethyl-4,10-diazoniatetracyclo[5.5.2.02,6.08,12]tetradec-13-ene",,,amorphous,,,False
